bussinessZones,city,cityPositionCounts,companyName,companySize,district,education,financeStage,industryField,positionID,positionLables,positionName,positionType1,postionType2,salary,workYear
"['猎德', '珠江新城', '跑马场']",广州,203,广州威尔森信息科技有限公司,150-500人,天河区,本科,未融资,"移动互联网,企业服务",3043500,"['大数据', 'SQL', '数据管理']",数据分析师,开发/测试/运维类,数据开发,5k-7k,1-3年
"['员村', '珠江新城']",广州,203,广州栗树信息科技有限公司,15-50人,天河区,大专,不需要融资,"移动互联网,广告营销",3711097,"['海外', '渠道', '运营', '英语']",数据分析师,运营/编辑/客服,运营,5k-10k,不限
"['陈家祠', '荔湾路', '岭南']",广州,203,广州富米科技有限公司,150-500人,荔湾区,本科,A轮,"移动互联网,电子商务",3643424,"['资深', '大数据', 'BI', '商业', '业务运营']",高级数据分析师,产品/需求/项目类,数据分析,12k-24k,3-5年
NULL,广州,203,武汉佰钧成技术有限责任公司,2000人以上,海珠区,本科,不需要融资,移动互联网,4059502,"['Java', '运维']",产品运营助理/数据分析,开发/测试/运维类,数据开发,6k-8k,1-3年
NULL,广州,203,欢聚时代（多玩YY）,2000人以上,番禺区,本科,上市公司,移动互联网,3992035,"['信息安全', '大数据', '数据挖掘']",高级数据分析,开发/测试/运维类,数据开发,15k-20k,3-5年
"['水荫', '沙河', '岭南']",广州,203,北京云房数据技术有限责任公司广州分公司,150-500人,越秀区,大专,不需要融资,移动互联网,875998,[],高级数据分析师,设计,数据分析,7k-14k,3-5年
NULL,广州,203,优视科技有限公司,2000人以上,天河区,大专,D轮及以上,移动互联网,4056559,"['大数据', '数据挖掘', 'SPSS']",数据分析师-外包,开发/测试/运维类,数据开发,7k-10k,3-5年
['琶洲'],广州,203,广东省广告集团股份有限公司,2000人以上,海珠区,硕士,上市公司,广告营销,3508677,"['总监', '资深', '高级', '大数据', '数据挖掘', 'SPSS']",数据分析师,开发/测试/运维类,数据开发,20k-35k,5-10年
"['珠江新城', '岭南', '跑马场']",广州,203,广东俊特团贷网络信息服务股份有限公司,2000人以上,天河区,本科,C轮,"移动互联网,金融",3945158,"['金融', '专员', '大数据', 'SPSS', 'sas']",数据分析师,产品/需求/项目类,数据分析,5k-10k,1-3年
"['天河城', '石牌']",广州,203,广州银行股份有限公司信用卡中心,2000人以上,天河区,本科,不需要融资,金融,3523833,"['资深', '算法', '数据挖掘', '机器学习', '深度学习']",数据分析及挖掘经理,开发/测试/运维类,数据开发,15k-30k,3-5年
NULL,广州,203,深圳合众财富金融投资管理有限公司广州分公司,150-500人,天河区,大专,不需要融资,"金融,移动互联网",4053325,"['金融', '大数据']",数据分析师,产品/需求/项目类,数据分析,10k-20k,3-5年
['白云大道'],广州,203,广州棒谷科技股份有限公司,2000人以上,白云区,本科,不需要融资,电子商务,3915208,"['大数据', 'BI', '数据管理']",数据分析师,产品/需求/项目类,数据分析,6k-8k,1-3年
"['猎德', '珠江新城', '石牌']",广州,203,广州数说故事信息科技有限公司,150-500人,天河区,本科,B轮,数据服务,3993423,"['广告营销', '顾问', '调研', '大数据', 'SPSS']",数据分析师-广州-00145,市场/商务/销售类,市场/营销,5k-8k,1-3年
['登峰'],广州,203,广东智源信息技术有限公司,50-150人,越秀区,本科,不需要融资,"移动互联网,企业服务",3010209,"['算法', '数据挖掘', '大数据']",数据分析师,开发/测试/运维类,数据开发,5k-8k,1-3年
['大学城'],广州,203,广州探迹科技有限公司,50-150人,番禺区,本科,A轮,"移动互联网,数据服务",2266159,[],数据分析师（实习）,运营,运营,2k-4k,不限
"['水荫', '沙河', '岭南']",广州,203,北京云房数据技术有限责任公司广州分公司,150-500人,越秀区,大专,不需要融资,移动互联网,876023,[],数据分析师,设计,用户研究,5k-10k,不限
['天河公园'],广州,203,彩讯科技股份有限公司,500-2000人,天河区,大专,不需要融资,"移动互联网,生活服务",2953453,"['旅游', '高级', '业务运营', '运营', '运营策划']",数据分析师,产品/需求/项目类,数据分析,5k-8k,1-3年
NULL,广州,203,方欣科技有限公司,500-2000人,萝岗区,本科,上市公司,移动互联网,4013772,"['产品经理', '项目管理', '大数据', '系统分析']",数据分析员,开发/测试/运维类,数据开发,15k-30k,3-5年
"['芳村', '白鹅潭', '黄沙']",广州,203,唯品会（中国）有限公司,2000人以上,荔湾区,本科,上市公司,电子商务,3727751,"['大数据', 'BI', '商业', '业务运营']",资深数据分析师,产品/需求/项目类,数据分析,30k-45k,5-10年
"['沙河', '珠江新城', '天河城']",广州,203,深圳市财鸟汇网络科技有限公司,15-50人,天河区,本科,A轮,金融,3603837,"['金融', '理财', '统计', '会员服务', '分析员']",数据分析/投资服务,金融类,证券/期货,6K-9K,1-3年
['江高'],广州,203,欧派家居集团有限公司,2000人以上,白云区,本科,上市公司,"生活服务,硬件",4079929,"['资深', '大数据', '数据挖掘', 'BI', 'SPSS']",主任数据分析师,产品/需求/项目类,数据分析,15k-25k,3-5年
"['滨江', '赤岗', '新港', '滨江', '赤岗', '新港', '滨江', '赤岗', '新港']",广州,203,广州市原象广告有限公司,150-500人,海珠区,本科,不需要融资,电子商务,3867933,"['产品经理', '项目管理', '爬虫']",数据分析经理,开发/测试/运维类,数据开发,18k-25k,5-10年
"['石牌', '岗顶', '龙口']",广州,203,广州易幻网络科技有限公司,150-500人,天河区,本科,上市公司,游戏,3892347,"['游戏', '产品经理']",数据分析专员,产品/需求/项目类,数据分析,6k-8k,不限
"['棠下', '东圃', '棠下', '员村', '东圃', '员村']",广州,203,广州市新娱加娱乐传媒文化有限公司,50-150人,天河区,本科,C轮,文化娱乐,3035579,"['直播', '资深', 'BI', '业务运营']",数据分析经理/总监,产品/需求/项目类,数据分析,10k-20k,3-5年
"['天河城', '石牌']",广州,203,广州银行股份有限公司信用卡中心,2000人以上,天河区,本科,不需要融资,金融,3071636,"['算法', '机器学习', '深度学习', '大数据', '数据挖掘']",数据分析师,开发/测试/运维类,数据开发,10K-20K,1-3年
"['天河公园', '东圃', '棠下']",广州,203,北京尚德在线教育科技有限公司,2000人以上,天河区,本科,D轮及以上,教育,3699715,"['高级', '大数据', 'SPSS', '数据管理']",数据分析师/BI,产品/需求/项目类,数据分析,8k-10k,不限
NULL,广州,203,深圳合众财富金融投资管理有限公司广州分公司,150-500人,天河区,大专,不需要融资,"金融,移动互联网",4053095,"['金融', '用户研究', '大数据']",数据分析师,产品/需求/项目类,产品设计/需求分析,10k-20k,3-5年
NULL,广州,203,广州棒谷科技股份有限公司,2000人以上,白云区,大专,不需要融资,电子商务,4058948,"['电商', '物流', '资深', '网站']",数据运营/数据分析师,运营/编辑/客服,运营,7k-12k,1-3年
"['水荫', '沙河', '岭南']",广州,203,北京云房数据技术有限责任公司广州分公司,150-500人,越秀区,大专,不需要融资,移动互联网,3577106,"['旅游', '体育运动', '房产服务', '大数据', '数据库']",数据分析专员,开发/测试/运维类,数据开发,5k-10k,不限
"['兴华', '五山', '粤垦']",广州,203,杭州东信北邮信息技术有限公司,500-2000人,天河区,不限,未融资,"移动互联网,其他",4067360,[],数据分析经理,开发/测试/运维类,[Ljava.lang.String;@,6k-10k,不限
['登峰'],广州,203,广东智源信息技术有限公司,50-150人,越秀区,硕士,不需要融资,"移动互联网,企业服务",3010230,"['算法', '数据挖掘', '大数据', '需求']",数据分析师,开发/测试/运维类,数据开发,8k-15k,1-3年
NULL,广州,203,亚信科技（中国）有限公司,2000人以上,越秀区,本科,不需要融资,企业服务、移动互联网,4081993,"['金融', '大数据', '商业', '数据挖掘']",数据分析师,产品/需求/项目类,数据分析,10k-20k,3-5年
"['猎德', '珠江新城', '石牌']",广州,203,广州数说故事信息科技有限公司,150-500人,天河区,本科,B轮,数据服务,3993823,"['广告营销', '顾问', '调研', '大数据', 'SPSS']",数据分析师-交付中心-广州-00178,市场/商务/销售类,市场/营销,8k-12k,3-5年
"['大石', '洛溪']",广州,203,广东社群互联网科技有限公司,15-50人,番禺区,本科,天使轮,"电子商务,移动互联网",2364709,"['电商', '媒体', '广告营销', '大数据', '数据挖掘']",数据分析师,设计,数据分析,15k-30k,3-5年
['大学城'],广州,203,广州探迹科技有限公司,50-150人,番禺区,本科,A轮,"移动互联网,数据服务",3030864,"['大数据', '数据挖掘', 'SPSS', 'sas']",数据分析师,开发/测试/运维类,数据开发,8k-15k,1-3年
['沙河'],广州,203,恒大地产集团珠三角房地产开发有限公司,500-2000人,天河区,本科,上市公司,"移动互联网,生活服务",3461001,"['房产服务', '调研', '市场分析']",数据分析,市场/商务/销售类,市场/营销,5k-7k,1-3年
['广州大道南'],广州,203,广州柏视医疗科技有限公司,15-50人,海珠区,本科,A轮,"医疗健康,数据服务",4041848,"['高级', '专员', '助理', '统计', 'SPSS']",数据分析师,产品/需求/项目类,数据分析,8k-15k,1-3年
"['珠江新城', '冼村', '跑马场']",广州,203,广东新佳联投资管理有限公司,150-500人,天河区,本科,A轮,金融,3909359,"['金融', '高级', 'BI', '业务运营', '大数据']",资深数据分析,产品/需求/项目类,数据分析,8k-16k,3-5年
"['棠下', '天园', '车陂']",广州,203,广州荔支网络技术有限公司,150-500人,天河区,本科,D轮及以上,移动互联网,3885662,"['移动互联网', '直播', '大数据', '用户研究']",数据分析师,产品/需求/项目类,数据分析,20k-30k,1-3年
"['客村', '新港', '赤岗']",广州,203,中移在线服务有限公司,2000人以上,海珠区,本科,不需要融资,移动互联网,4030581,"['教育', '数据挖掘', 'SPSS']",数据分析,产品/需求/项目类,数据分析,20k-25k,3-5年
NULL,广州,203,北京嘀嘀无限科技发展有限公司,2000人以上,天河区,本科,不需要融资,移动互联网,4103050,['滴滴'],区域体验运营专家-数据分析方向(J180118025),数据分析,[数据分析],10k-18k,3-5年
['天河城'],广州,203,广州银行股份有限公司信用卡中心,2000人以上,天河区,本科,不需要融资,金融,4013666,['高级'],数据分析师,产品/需求/项目类,数据分析,15k-20k,3-5年
['白云大道'],广州,203,广州棒谷科技股份有限公司,2000人以上,白云区,本科,不需要融资,电子商务,3019985,"['电商', 'SPSS']",大数据分析师,开发/测试/运维类,数据开发,10k-20k,1-3年
NULL,广州,203,北京尚德在线教育科技有限公司,2000人以上,天河区,本科,D轮及以上,教育,4070834,"['SPSS', '数据管理']",数据分析,产品/需求/项目类,数据分析,4k-8k,1-3年
"['天河城', '石牌', '体育中心', '体育中心', '体育中心']",广州,203,广东世纪晓教育科技有限公司,2000人以上,天河区,本科,不需要融资,教育,3820723,['CRM'],数据分析,产品/需求/项目类,数据分析,5k-7k,1-3年
"['陈家祠', '荔湾路', '岭南', '荔湾路', '岭南']",广州,203,广州富米科技有限公司,150-500人,荔湾区,本科,A轮,"移动互联网,电子商务",3375293,"['电商', '高级', '专员', '产品', '运营']",数据分析师,运营/编辑/客服,运营,8k-13k,1-3年
NULL,广州,203,广东利通科技投资有限公司,150-500人,萝岗区,硕士,不需要融资,"企业服务,信息安全",3679128,"['金融', '算法', '大数据', 'SPSS', 'sas']",数据分析师,开发/测试/运维类,数据开发,15k-25k,1-3年
NULL,广州,203,深圳合众财富金融投资管理有限公司广州分公司,150-500人,天河区,本科,不需要融资,"金融,移动互联网",4071077,"['金融', '商业', '业务运营', '数据挖掘', 'SPSS']",数据分析,产品/需求/项目类,数据分析,6k-10k,1-3年
['大学城'],广州,203,深圳市乐途宝网络科技有限公司,50-150人,番禺区,大专,B轮,移动互联网,4081054,"['汽车', '大数据', '数据挖掘', 'SPSS']",数据分析师,开发/测试/运维类,数据开发,5k-10k,1-3年
NULL,广州,203,广州卡宝宝互联网金融信息服务股份有限公司,50-150人,NULL,大专,上市公司,"移动互联网,金融",2407813,[],数据分析/数据运营,运营,运营,10k-20k,3-5年
['龙凤'],广州,203,北京易思易度科技有限公司广州分公司,50-150人,海珠区,本科,B轮,"移动互联网,数据服务",4063711,"['商业', '初级']",数据分析员,产品/需求/项目类,数据分析,5K-8K,不限
"['赤岗', '琶洲', '新港']",广州,203,广州智干电子商务科技有限公司,150-500人,海珠区,本科,未融资,电子商务,3869615,"['电商', '大数据', '数据挖掘', 'SPSS']",数据分析工程师,开发/测试/运维类,数据开发,20k-25k,3-5年
NULL,广州,203,广州活动时文化传媒有限公司,50-150人,番禺区,本科,A轮,"企业服务,数据服务",3818560,"['大数据', '数据挖掘']",数据分析师,产品/需求/项目类,数据分析,9k-14k,1-3年
"['沙河', '体育中心', '天河城']",广州,203,万惠投资管理有限公司,500-2000人,天河区,本科,上市公司,金融,3207613,"['金融', '大数据', '数据挖掘']",数据分析师,产品/需求/项目类,数据分析,10k-20k,3-5年
"['翠苑', '文一路', '古墩路']",杭州,196,浙江每日互动网络科技股份有限公司,150-500人,西湖区,本科,D轮及以上,移动互联网,4065238,"['中级', '数据挖掘']",大数据分析工程师,开发/测试/运维类,软件开发,10k-15k,1-3年
['西溪'],杭州,196,杭州恩牛网络技术有限公司,500-2000人,西湖区,本科,C轮,"金融,数据服务",3830644,"['大数据', '数据挖掘', '数据开发', 'SPSS']",BI数据分析师,开发/测试/运维类,数据开发,15K-30K,3-5年
NULL,杭州,196,杭州贝购科技有限公司,500-2000人,江干区,本科,D轮及以上,电子商务,3625279,"['电商', '大数据', '数据挖掘']",数据分析（BI）,开发/测试/运维类,数据开发,12k-24k,3-5年
"['临平', '临平', '临平', '临平', '南苑', '南苑']",杭州,196,浙江核新同花顺网络信息股份有限公司,2000人以上,余杭区,本科,上市公司,"金融,移动互联网",3555092,"['金融', '高级', '中级', '数据挖掘', 'SPSS']",数据分析师（基金业务方向）,开发/测试/运维类,数据开发,15k-25k,3-5年
"['高新文教区', '古荡', '西湖']",杭州,196,北京嘀嘀无限科技发展有限公司,2000人以上,西湖区,本科,不需要融资,移动互联网,2917388,"['数据挖掘', 'SPSS', 'sas']",高级BI数据分析师,产品/需求/项目类,数据分析,20k-40k,3-5年
NULL,杭州,196,浙江集商优选电子商务有限公司,500-2000人,滨江区,本科,A轮,"电子商务,移动互联网",3931293,[],大数据分析师(偏数据挖掘),开发/测试/运维类,数据开发,10k-20k,3-5年
['下沙'],杭州,196,广州依时货拉拉科技有限公司,500-2000人,江干区,本科,C轮,"移动互联网,O2O",3740788,"['数据挖掘', '用户研究']",数据运营（数据分析、Excel）,运营/编辑/客服,运营,4k-8k,1-3年
NULL,杭州,196,杭州奇客巴士科技有限公司,50-150人,拱墅区,大专,A轮,"硬件,生活服务",4064139,"['金融', 'SPSS']",数据分析运营,运营/编辑/客服,运营,6k-8k,1-3年
"['西溪', '古墩路', '古墩路', '西溪', '古墩路', '西溪', '古墩路', '古墩路', '古墩路']",杭州,196,杭州哲信信息技术有限公司,150-500人,拱墅区,本科,上市公司,移动互联网,3934818,"['征信', '专家', '数据挖掘']",大数据分析,开发/测试/运维类,数据开发,6k-12k,1-3年
"['城东', '四季青', '采荷', '四季青', '采荷']",杭州,196,杭州城市大数据运营有限公司,50-150人,上城区,硕士,不需要融资,移动互联网,3760927,"['征信', '数据挖掘', 'SPSS']",大数据分析,产品/需求/项目类,数据分析,15k-30k,3-5年
NULL,杭州,196,杭州追灿科技有限公司,15-50人,西湖区,本科,未融资,"企业服务,数据服务",4024353,"['大数据', '数据挖掘']",Python数据分析师,开发/测试/运维类,数据开发,9k-18k,1-3年
['东新路'],杭州,196,北京斗米优聘科技发展有限公司,500-2000人,下城区,本科,B轮,"移动互联网,O2O",4040156,['SPSS'],大数据分析专员-杭州下城区,运营/编辑/客服,运营,4k-7k,1-3年
['仓前'],杭州,196,杭州深知科技有限公司,15-50人,余杭区,本科,A轮,数据服务,4036344,"['电商', '淘宝', '天猫']",【数据运营】电商在线广告（直通车钻展等）数据分析师,运营/编辑/客服,运营,10K-16K,1-3年
['仓前'],杭州,196,杭州盘羊科技有限公司,15-50人,余杭区,大专,未融资,"电子商务,医疗健康",3595524,"['专员', '实习生', '渠道', '产品', '新媒体']",天猫京东智能健康硬件VR招聘电商运营 数据分析,运营/编辑/客服,运营,4k-8k,不限
NULL,杭州,196,浙江集商优选电子商务有限公司,500-2000人,滨江区,本科,A轮,"电子商务,移动互联网",4048165,[],大数据分析师(偏数据挖掘),开发/测试/运维类,数据开发,10k-20k,3-5年
"['古墩路', '文一路', '翠苑']",杭州,196,浙江每日互动网络科技股份有限公司,150-500人,西湖区,不限,D轮及以上,移动互联网,3116205,"['专家', '软件开发', '大数据', '数据管理']",数据分析师（咨询部）,开发/测试/运维类,软件开发,10k-15k,不限
['仓前'],杭州,196,浙江天猫技术有限公司,2000人以上,余杭区,本科,上市公司,"移动互联网,电子商务",3825320,"['大数据', '数据挖掘', 'SPSS']",商业数据分析专家,开发/测试/运维类,数据开发,20k-40k,3-5年
['西溪'],杭州,196,杭州恩牛网络技术有限公司,500-2000人,西湖区,本科,C轮,"金融,数据服务",3376120,"['金融', '大数据', '数据挖掘']",数据科学家/资深算法（产品数据分析方向）,开发/测试/运维类,数据开发,25k-35k,5-10年
NULL,杭州,196,浙江集商优选电子商务有限公司,500-2000人,滨江区,本科,A轮,"电子商务,移动互联网",4023301,"['电商', '大数据', '数据挖掘', 'SPSS', '数据管理']",数据分析 （平台电商 ）,产品/需求/项目类,数据分析,6k-8k,1-3年
['仓前'],杭州,196,杭州深知科技有限公司,15-50人,余杭区,本科,A轮,数据服务,4000487,"['金融', '数据挖掘', 'SPSS']",BI数据分析,开发/测试/运维类,数据开发,15k-20k,1-3年
"['江南', '江南', '江南']",杭州,196,恒生电子股份有限公司,2000人以上,滨江区,本科,上市公司,"移动互联网,金融",3865463,"['证券', '数据挖掘', '用户研究', '期货']",金融数据分析员-杭州（云纪网络）,金融类,证券/期货,13k-22k,3-5年
"['西溪', '古墩路', '西湖']",杭州,196,杭州多准数据技术有限公司,50-150人,西湖区,本科,A轮,"数据服务,广告营销",3874577,['品牌营销'],商业数据分析师,产品/需求/项目类,数据分析,8k-15k,1-3年
"['长河', '江南']",杭州,196,杭州旦悦科技有限公司,500-2000人,滨江区,本科,B轮,教育,3614259,"['专员', '业务运营', '数据挖掘', 'SPSS']",数据分析师(Bi),产品/需求/项目类,数据分析,6k-10k,1-3年
NULL,杭州,196,杭州追灿科技有限公司,15-50人,西湖区,本科,未融资,"企业服务,数据服务",4023211,"['SPSS', 'sas']",商业数据分析师,开发/测试/运维类,数据开发,9k-18k,1-3年
NULL,杭州,196,杭州贝购科技有限公司,500-2000人,江干区,本科,D轮及以上,电子商务,3774277,"['资深', '大数据', '数据挖掘', 'growth']",BI数据分析师,产品/需求/项目类,数据分析,20k-40k,1-3年
"['长河', '长河', '西兴', '西兴']",杭州,196,观澜网络（杭州）有限公司,500-2000人,滨江区,不限,C轮,"医疗健康,企业服务",3463678,['专员'],数据分析运营,运营/编辑/客服,运营,7k-12k,3-5年
"['天水', '建国路', '凤起路']",杭州,196,浙江日报报业集团,2000人以上,下城区,本科,不需要融资,"移动互联网,文化娱乐",2780066,[],运营数据分析师,开发/测试/运维类,数据开发,8k-15k,1-3年
NULL,杭州,196,杭州玛瑙湾科技有限公司,50-150人,西湖区,硕士,不需要融资,"移动互联网,金融",4086451,"['金融', '建模', '数据挖掘', 'SPSS']",风控数据分析师,金融类,风控,6k-12k,1-3年
['文三路'],杭州,196,浙江链钱科技集团有限公司,500-2000人,西湖区,本科,未融资,"移动互联网,金融",3708048,"['金融', '专员', '量化']",风控数据分析师,产品/需求/项目类,数据分析,10k-20k,1-3年
['三墩'],杭州,196,浙江执御信息技术有限公司,2000人以上,拱墅区,本科,B轮,"移动互联网,数据服务",2870403,[],数据分析（运营）,开发/测试/运维类,数据开发,10K-15K,1-3年
NULL,杭州,196,厦门美图之家科技有限公司,500-2000人,西湖区,本科,上市公司,"移动互联网,硬件",4028101,"['物流', '运营', '供应链', '订单']",物流数据分析专员—杭州,运营/编辑/客服,运营,8k-16k,3-5年
"['高新文教区', '古荡', '西湖']",杭州,196,杭州财米科技有限公司,500-2000人,西湖区,本科,C轮,"移动互联网,金融",3382837,"['数据挖掘', '算法', '业务分析']",数据分析-偏建模（实习生）-杭州-00917,市场/商务/销售类,销售,3k-4k,不限
NULL,杭州,196,浙江集商优选电子商务有限公司,500-2000人,滨江区,大专,A轮,"电子商务,移动互联网",4055598,"['物流', '仓储']",供应链数据分析,其他,交通|运输|物流|仓储,8k-15k,不限
"['古墩路', '西溪', '古墩路', '西溪']",杭州,196,福州有招网络技术有限公司,500-2000人,西湖区,本科,未融资,"移动互联网,硬件",2656122,[],数据分析专家,开发/测试/运维类,数据开发,30k-40k,5-10年
['西兴'],杭州,196,浙江康健绿线网络技术有限公司,500-2000人,萧山区,本科,C轮,"移动互联网,医疗健康",3494887,"['大数据', '数据挖掘', 'SPSS', 'sas']",数据分析（华佗中医）,产品/需求/项目类,数据分析,8k-15k,1-3年
NULL,杭州,196,杭州辰青和业科技有限公司,15-50人,滨江区,本科,A轮,"移动互联网,数据服务",4036781,"['大数据', '数据挖掘', '数据管理']",数据分析工程师,产品/需求/项目类,数据分析,5k-8k,不限
"['江南', '近江']",杭州,196,杭州海康威视数字技术股份有限公司,2000人以上,滨江区,本科,上市公司,不限,4078566,[],平台软件—数据分析工程师,开发/测试/运维类,数据开发,12k-20k,3-5年
NULL,杭州,196,杭州网创品牌管理有限公司,500-2000人,下沙,不限,天使轮,电子商务,58889,[],数据分析专员,设计,用户研究,3k-6k,1-3年
['古荡'],杭州,196,支付宝(杭州)信息技术有限公司,2000人以上,西湖区,不限,B轮,"金融,移动互联网",3730846,"['数据挖掘', 'ETL', '数据仓库', '建模', '数据治理']",蚂蚁金服-数据分析专家（车险）-蚂蚁金服保险,开发/测试/运维类,数据开发,20k-40k,不限
"['仓前', '仓前', '仓前']",杭州,196,浙江天猫技术有限公司,2000人以上,余杭区,本科,上市公司,"移动互联网,电子商务",3811266,"['数据挖掘', 'SPSS']",供应链数据分析师,开发/测试/运维类,数据开发,20k-40k,3-5年
"['西溪', '西溪']",杭州,196,浙江菜鸟供应链管理有限公司,2000人以上,西湖区,本科,B轮,电子商务,3793509,['业务运营'],商业数据分析专家,产品/需求/项目类,数据分析,15k-30k,5-10年
['西溪'],杭州,196,杭州恩牛网络技术有限公司,500-2000人,西湖区,本科,C轮,"金融,数据服务",4096819,[],数据科学家/资深算法（产品数据分析方向）,开发/测试/运维类,数据开发,25k-35k,5-10年
['长河'],杭州,196,网易（杭州）网络有限公司,150-500人,滨江区,本科,不需要融资,"移动互联网,金融",3692366,"['大数据', '数据挖掘']",高级数据分析师,开发/测试/运维类,数据开发,10k-20k,3-5年
['三墩'],杭州,196,浙江执御信息技术有限公司,2000人以上,拱墅区,本科,B轮,"移动互联网,数据服务",3193622,"['数据挖掘', 'SPSS', 'sas']",数据分析师（客服）,开发/测试/运维类,数据开发,12k-18k,1-3年
"['文三路', '天目山路', '西溪']",杭州,196,厦门美图之家科技有限公司,500-2000人,西湖区,本科,上市公司,"移动互联网,硬件",3223445,"['电商', 'BI', '专员', '数据挖掘']",数据分析师—杭州,产品/需求/项目类,数据分析,13k-20k,1-3年
"['长河', '江南']",杭州,196,杭州旦悦科技有限公司,500-2000人,滨江区,本科,B轮,教育,3574955,"['数据挖掘', 'SPSS']",数据分析师(BI),开发/测试/运维类,数据开发,5k-8k,1-3年
['仓前'],杭州,196,同盾科技有限公司,500-2000人,余杭区,本科,C轮,"信息安全,数据服务",441770,"['大数据', '数据挖掘']",数据分析师（杭州，北京，上海，深圳）,金融,投融资,8k-16k,1-3年
NULL,杭州,196,杭州商富信息科技有限公司,150-500人,拱墅区,不限,A轮,"移动互联网,金融",4064688,"['大数据', '数据管理']",数据分析专员,运营/编辑/客服,运营,6k-8k,1-3年
"['四季青', '采荷']",杭州,196,杭州智玲无纺布机械设备有限公司,500-2000人,江干区,本科,不需要融资,"移动互联网,电子商务",1801913,[],数据分析师,市场与销售,市场/营销,15k-20k,3-5年
['西溪'],杭州,196,浙江同花顺云软件有限公司,2000人以上,余杭区,硕士,上市公司,"移动互联网,金融",4071345,"['高级', '专员', '助理', '大数据', '数据挖掘']",数据分析师,产品/需求/项目类,数据分析,8k-15k,不限
"['西溪', '文新', '古墩路']",杭州,196,杭州麦布电子商务有限公司,50-150人,西湖区,本科,未融资,电子商务,3917934,"['电商', '助理', 'SPSS', '数据管理']",数据分析师,产品/需求/项目类,数据分析,3k-5k,不限
NULL,杭州,196,杭州朗目达信息科技有限公司,15-50人,江干区,本科,天使轮,"移动互联网,数据服务",4076409,"['数据挖掘', 'SPSS']",数据分析师,开发/测试/运维类,数据开发,8k-16k,1-3年
"['高新文教区', '古荡', '西湖']",杭州,196,杭州财米科技有限公司,500-2000人,西湖区,本科,C轮,"移动互联网,金融",1782499,['大数据'],数据分析实习生,技术,后端开发,2k-4k,不限
['仓前'],杭州,196,杭州好好开车科技有限公司,50-150人,余杭区,硕士,B轮,"移动互联网,硬件",3620975,"['大数据', '数据挖掘', '建模', '车联网']",数据分析师,产品/需求/项目类,数据分析,10k-20k,1-3年
NULL,杭州,196,杭州追灿科技有限公司,15-50人,西湖区,本科,未融资,"企业服务,数据服务",4024395,['数据挖掘'],大数据数据分析师,开发/测试/运维类,数据开发,9k-18k,1-3年
['三墩'],杭州,196,杭州米络科技有限公司,150-500人,拱墅区,本科,B轮,移动互联网,4029662,"['直播', '大数据', '数据挖掘']",数据分析师（产品方向）,产品/需求/项目类,数据分析,8k-15k,1-3年
"['西溪', '西溪', '西溪']",杭州,196,浙江同花顺网络科技有限公司,2000人以上,余杭区,本科,上市公司,"移动互联网,金融",3897518,"['大数据', '数据挖掘', '算法工程师', 'BI工程师']",同花顺-数据分析/开发,产品/需求/项目类,数据分析,15k-28k,不限
['长河'],杭州,196,杭州艺福堂茶业有限公司,150-500人,滨江区,本科,未融资,"移动互联网,电子商务",3551342,"['资深', '大数据', '数据挖掘', 'SPSS', '数据管理']",数据分析经理,开发/测试/运维类,数据开发,10k-20k,5-10年
['文三路'],杭州,196,杭州优易企业管理咨询有限公司,150-500人,西湖区,本科,A轮,"移动互联网,企业服务",3900831,"['算法', '数据挖掘', '大数据', 'python']",数据分析工程师,开发/测试/运维类,数据开发,15k-25k,3-5年
['西湖'],杭州,196,苏州融畅软件科技有限公司,50-150人,西湖区,本科,未融资,移动互联网,3971643,"['资深', '高级', '大数据', '数据挖掘', 'SPSS']",数据分析经理（偏业务）,产品/需求/项目类,产品设计/需求分析,25k-40k,5-10年
['仓前'],杭州,196,浙江纵横新创科技有限公司,50-150人,余杭区,本科,天使轮,"金融,移动互联网",4033979,"['成本', '统计']",财务数据分析师,综合职能类,财务,8k-9k,3-5年
"['西兴', '长河', '西兴', '长河']",杭州,196,杭州优行科技有限公司,500-2000人,滨江区,本科,未融资,"移动互联网,O2O",3759731,"['薪酬福利', 'EXCEL']",薪酬核算/数据分析,综合职能类,人力资源,5k-8k,1-3年
"['长河', '江南']",杭州,196,网易（杭州）有限公司,2000人以上,滨江区,本科,上市公司,"电子商务,移动互联网",2228331,[],数据分析师,设计,数据分析,10k-20k,1-3年
"['高新文教区', '文二路', '古荡']",杭州,196,杭州东曦网络科技有限公司,50-150人,西湖区,本科,天使轮,移动互联网,3797108,"['电商', '大数据', '数据挖掘', 'SPSS', 'sas']",数据分析师,产品/需求/项目类,数据分析,30k-40k,3-5年
"['翠苑', '文一路', '古墩路']",杭州,196,浙江每日互动网络科技股份有限公司,150-500人,西湖区,不限,D轮及以上,移动互联网,3360283,"['大数据', '数据管理']",数据分析师（咨询）,开发/测试/运维类,数据开发,10k-15k,不限
"['文三路', '高新文教区', '西湖']",杭州,196,杭州导领科技有限公司,15-50人,西湖区,本科,天使轮,"移动互联网,教育",626355,[],数据分析师,设计,用户研究,3k-5k,不限
"['小河', '和睦', '湖墅南路']",杭州,196,杭州迪火科技有限公司,500-2000人,拱墅区,本科,B轮,"移动互联网 ,O2O",1463363,[],高级数据分析工程师,技术,后端开发,10k-20k,1-3年
